id,license_url,license_text,cc_license,cc_license_type,open_gov,custom_permanent,custom_temporary,custom_other,unknown
673,http://creativecommons.org/licenses/by/4.0/deed.de,"Open Access.  Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz ( http://creativecommons.org/licenses/by/4.0/deed.de uri http://creativecommons.org/licenses/by/4.0/deed.de ) veröffentlicht, welche die Nutzung, Vervielfältigung, Bearbeitung, Verbreitung und Wiedergabe in jeglichem Medium und Format erlaubt, sofern Sie den/die ursprünglichen Autor(en) und die Quelle ordnungsgemäß nennen, einen Link zur Creative Commons Lizenz beifügen und angeben, ob Änderungen vorgenommen wurden.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
674,http://creativecommons.org/licenses/by/4.0/deed.de,"Open Access:  Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz verÃ¶ffentlicht, welche die Nutzung, VervielfÃ¤ltigung, Bearbeitung, Verbreitung und Wiedergabe in jeglichem Medium und Format erlaubt, sofern Sie den/die ursprÃ¼nglichen Autor(en) und die Quelle ordnungsgemÃ¤ÃŸ nennen, einen Link zur Creative Commons Lizenz beifÃ¼gen und angeben, ob Ã„nderungen vorgenommen wurden. Die in diesem Artikel enthaltenen Bilder und sonstiges Drittmaterial unterliegen ebenfalls der genannten Creative Commons Lizenz, sofern sich aus der Abbildungslegende nichts anderes ergibt. Sofern das betreffende Material nicht unter der genannten Creative Commons Lizenz steht und die betreffende Handlung nicht nach gesetzlichen Vorschriften erlaubt ist, ist fÃ¼r die oben aufgefÃ¼hrten Weiterverwendungen des Materials die Einwilligung des jeweiligen Rechteinhabers einzuholen. Weitere Details zur Lizenz entnehmen Sie bitte der Lizenzinformation auf  http://creativecommons.org/licenses/by/4.0/deed.de uri http://creativecommons.org/licenses/by/4.0/deed.de .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
675,http://creativecommons.org/licenses/by/4.0/deed.de,"Open Access:  Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz verÃ¶ffentlicht, welche die Nutzung, VervielfÃ¤ltigung, Bearbeitung, Verbreitung und Wiedergabe in jeglichem Medium und Format erlaubt, sofern Sie den/die ursprÃ¼nglichen Autor(en) und die Quelle ordnungsgemÃ¤ÃŸ nennen, einen Link zur Creative Commons Lizenz beifÃ¼gen und angeben, ob Ã„nderungen vorgenommen wurden. Die in diesem Artikel enthaltenen Bilder und sonstiges Drittmaterial unterliegen ebenfalls der genannten Creative Commons Lizenz, sofern sich aus der Abbildungslegende nichts anderes ergibt. Sofern das betreffende Material nicht unter der genannten Creative Commons Lizenz steht und die betreffende Handlung nicht nach gesetzlichen Vorschriften erlaubt ist, ist fÃ¼r die oben aufgefÃ¼hrten Weiterverwendungen des Materials die Einwilligung des jeweiligen Rechteinhabers einzuholen. Weitere Details zur Lizenz entnehmen Sie bitte der Lizenzinformation auf  http://creativecommons.org/licenses/by/4.0/deed.de uri https://creativecommons.org/licenses/by/4.0/ .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
676,http://creativecommons.org/licenses/by/4.0/deed.de,"Open Access:  Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz veröffentlicht, welche die Nutzung, Vervielfältigung, Bearbeitung, Verbreitung und Wiedergabe in jeglichem Medium und Format erlaubt, sofern Sie den/die ursprünglichen Autor(en) und die Quelle ordnungsgemäß nennen, einen Link zur Creative Commons Lizenz beifügen und angeben, ob Änderungen vorgenommen wurden. Die in diesem Artikel enthaltenen Bilder und sonstiges Drittmaterial unterliegen ebenfalls der genannten Creative Commons Lizenz, sofern sich aus der Abbildungslegende nichts anderes ergibt. Sofern das betreffende Material nicht unter der genannten Creative Commons Lizenz steht und die betreffende Handlung nicht nach gesetzlichen Vorschriften erlaubt ist, ist für die oben aufgeführten Weiterverwendungen des Materials die Einwilligung des jeweiligen Rechteinhabers einzuholen. Weitere Details zur Lizenz entnehmen Sie bitte der Lizenzinformation auf  http://creativecommons.org/licenses/by/4.0/deed.de uri http://creativecommons.org/licenses/by/4.0/deed.de .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
677,http://creativecommons.org/licenses/by/4.0/deed.de,"Open Access:  Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz veröffentlicht, welche die Nutzung, Vervielfältigung, Bearbeitung, Verbreitung und Wiedergabe in jeglichem Medium und Format erlaubt, sofern Sie den/die ursprünglichen Autor(en) und die Quelle ordnungsgemäß nennen, einen Link zur Creative Commons Lizenz beifügen und angeben, ob Änderungen vorgenommen wurden. Die in diesem Artikel enthaltenen Bilder und sonstiges Drittmaterial unterliegen ebenfalls der genannten Creative Commons Lizenz, sofern sich aus der Abbildungslegende nichts anderes ergibt. Sofern das betreffende Material nicht unter der genannten Creative Commons Lizenz steht und die betreffende Handlung nicht nach gesetzlichen Vorschriften erlaubt ist, ist für die oben aufgeführten Weiterverwendungen des Materials die Einwilligung des jeweiligen Rechteinhabers einzuholen. Weitere Details zur Lizenz entnehmen Sie bitte der Lizenzinformation auf  http://creativecommons.org/licenses/by/4.0/deed.de uri https://creativecommons.org/licenses/by/4.0/ .",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
678,http://creativecommons.org/licenses/by/4.0/deed.de,Open Access: Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz verÃ¶ffentlicht ( http://creativecommons.org/licenses/by/4.0/deed.de uri http://creativecommons.org/licenses/by/4.0/deed.de ).,TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
679,http://creativecommons.org/licenses/by/4.0/deed.de,Open Access: Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz veröffentlicht ( http://creativecommons.org/licenses/by/4.0/deed.de uri http://creativecommons.org/licenses/by/4.0/deed.de ).,TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
680,http://creativecommons.org/licenses/by/4.0/deed.de,Open Access: Dieser Artikel wird unter der Creative Commons Namensnennung 4.0 International Lizenz veröffentlicht ( http://creativecommons.org/licenses/by/4.0/deed.de uri https://creativecommons.org/licenses/by/4.0/ ).,TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE
681,http://creativecommons.org/licenses/cc-by-nc-nd/4.0/,"This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs licence ( http://creativecommons.org/licenses/cc-by-nc-nd/4.0/ uri http://creativecommons.org/licenses/cc-by-nc-nd/4.0/ ), which permits noncommercial reproduction and distribution of the work, in any medium, provided the original work is not altered or transformed in any way, and that the work properly cited. For commercial re-use, please contact journals.permissions@oup.com",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
682,http://smart.servier.com,"Part of the figures in this article was created using Servier Medical Art templates, which are licensed under a Creative Commons Attribution 3.0 Unported License;  http://smart.servier.com uri http://smart.servier.com .",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
683,http://smart.servier.com,"Some of the figures presented in this article were created using templates from the Servier Medical Art ( http://smart.servier.com uri http://smart.servier.com ), under a Creative Commons Attribution 3.0 Unported License.",TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
684,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri http://www.creativecommons.org/licenses/by-nc/3.0/ ) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page ( http://www.uk.sagepub.com/aboutus/openaccess.htm uri http://www.uk.sagepub.com/aboutus/openaccess.htm ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
685,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri http://www.creativecommons.org/licenses/by-nc/3.0/ ) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page( http://www.uk.sagepub.com/aboutus/openaccess.htm uri http://www.uk.sagepub.com/aboutus/openaccess.htm ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
686,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri http://www.creativecommons.org/licenses/by-nc/3.0/ ) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page( https://us.sagepub.com/en-us/nam/open-access-at-sage uri https://us.sagepub.com/en-us/nam/open-access-at-sage ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
687,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri https://creativecommons.org/licenses/by-nc/3.0/ ) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page ( https://us.sagepub.com/en-us/nam/open-access-at-sage uri https://us.sagepub.com/en-us/nam/open-access-at-sage ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
688,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons
Attribution-Non Commercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri https://creativecommons.org/licenses/by-nc/3.0/ ) which permits
non-commercial use, reproduction and distribution of the work without further
permission provided the original work is attributed as specified on the SAGE and
Open Access page( http://www.uk.sagepub.com/aboutus/openaccess.htm uri http://www.uk.sagepub.com/aboutus/openaccess.htm ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
689,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons
Attribution-NonCommercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri http://www.creativecommons.org/licenses/by-nc/3.0/ ) which
permits non-commercial use, reproduction and distribution of the work
without further permission provided the original work is attributed as
specified on the SAGE and Open Access page ( http://www.uk.sagepub.com/aboutus/openaccess.htm uri http://www.uk.sagepub.com/aboutus/openaccess.htm ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
690,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons
Attribution-NonCommercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri https://creativecommons.org/licenses/by-nc/3.0/ ) which
permits non-commercial use, reproduction and distribution of the work
without further permission provided the original work is attributed as
specified on the SAGE and Open Access page ( https://us.sagepub.com/en-us/nam/open-access-at-sage uri https://us.sagepub.com/en-us/nam/open-access-at-sage ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
691,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons
Attribution-NonCommercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri https://creativecommons.org/licenses/by-nc/3.0/ ) which
permits non-commercial use, reproduction and distribution of the work
without further permission provided the original work is attributed as
specified on the SAGE and Open Access page( http://www.uk.sagepub.com/aboutus/openaccess.htm uri http://www.uk.sagepub.com/aboutus/openaccess.htm ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
692,http://www.creativecommons.org/licenses/by-nc/3.0/,"This article is distributed under the terms of the Creative Commons
Attribution-Non Commercial 3.0 License ( http://www.creativecommons.org/licenses/by-nc/3.0/ uri https://creativecommons.org/licenses/by-nc/3.0/ ) which permits
non-commercial use, reproduction and distribution of the work without further
permission provided the original work is attributed as specified on the SAGE and
Open Access page( http://www.uk.sagepub.com/aboutus/openaccess.htm uri http://www.uk.sagepub.com/aboutus/openaccess.htm ).",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE
