id,license_url,license_text,cc_license,cc_license_type,open_gov,custom_permanent,custom_temporary,custom_other,unknown,license_summary
1183,NA,This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/3.0/igo/).,TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1184,NA,This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).,TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1185,NA,This is an open access article under the CC BY-NC-SA license (http://creativecommons.org/licenses/by-nc-sa/3.0/).,TRUE,CC-BY-NC-SA,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-SA
1186,NA,This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/3.0/).,TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1187,NA,This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/3.0/igo/).,TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1188,NA,This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).,TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1189,NA,"This is an open access article under the terms of the  http://creativecommons.org/licenses/by-nc-nd/3.0/ uri http://creativecommons.org/licenses/by-nc-nd/3.0/  License, which permits use and distribution in any medium, provided the original work is properly cited, the use is nonâ€commercial and no modifications or adaptations are made.",TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1190,NA,"This is an open access article under the terms of the  http://creativecommons.org/licenses/by-nc-nd/4.0/ uri http://creativecommons.org/licenses/by-nc-nd/4.0/  License, which permits use and distribution in any medium, provided the original work is properly cited, the use is nonâ€commercial and no modifications or adaptations are made.",TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1191,NA,"This is an open access article under the terms of the  http://creativecommons.org/licenses/by/4.0/ uri http://creativecommons.org/licenses/by/4.0/  License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1192,NA,"This is an open access article under the terms of the Creative Commons Attribution-NonCommercial-NoDerivs License, which permits use and distribution in any medium, provided the original work is properly cited, the use is non-commercial and no modifications or adaptations are made.",TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1193,NA,"This is an open access article under the terms of the Creative Commons Attribution-NonCommercial License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited and is not used for commercial purposes.",TRUE,CC-BY-NC,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC
1194,NA,"This is an open access article under the terms of the Creative Commons Attribution 4.0 License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1195,NA,"This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1196,NA,"This is an open access article under the terms of the Creative Commons
Attribution License, which permits use, distribution and reproduction in any medium,
provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1197,NA,"This is an open access article under the terms of the Creative Commons
Attribution License, which permits use, distribution and reproduction in any medium,
provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1198,NA,"This is an open access article under the terms of the NaN License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited.",FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,custom_other
1199,NA,"This is an Open Access article, distributed under the terms of Creative Commons Attribution licence ( http://creativecommons.org/licenses/by/4.0/ http://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1200,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives licence ( http://creativecommons.org/licenses/by-nc-nd/4.0 https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided that no alterations are made and the original article is properly cited. The written permission of Cambridge University Press must be obtained prior to any commercial use and/or adaptation of the article.",TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1201,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives licence ( http://creativecommons.org/licenses/by-nc-nd/4.0/ http://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is unaltered and is properly cited. The written permission of Cambridge University Press must be obtained for commercial re-use or in order to create a derivative work.",TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1202,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives licence ( http://creativecommons.org/licenses/by-nc-nd/4.0/ https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is unaltered and is properly cited. The written permission of Cambridge University Press must be obtained for commercial re-use or in order to create a derivative work.",TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1203,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-NoDerivatives licence ( https://creativecommons.org/licenses/by-nc-nd/4.0/ https://creativecommons.org/licenses/by-nc-nd/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the original work is unaltered and is properly cited. The written permission of Cambridge University Press must be obtained for commercial re-use or in order to create a derivative work.",TRUE,CC-BY-NC-ND,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-ND
1204,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-ShareAlike licence ( http://creativecommons.org/licenses/by-nc-sa/4.0 https://creativecommons.org/licenses/by-nc-sa/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the same Creative Commons licence is used to distribute the re-used or adapted article and the original article is properly cited. The written permission of Cambridge University Press must be obtained prior to any commercial use.",TRUE,CC-BY-NC-SA,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-SA
1205,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-ShareAlike licence ( http://creativecommons.org/licenses/by-nc-sa/4.0/ http://creativecommons.org/licenses/by-nc-sa/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the same Creative Commons licence is included and the original work is properly cited. The written permission of Cambridge University Press must be obtained for commercial re-use.",TRUE,CC-BY-NC-SA,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-SA
1206,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-ShareAlike licence ( http://creativecommons.org/licenses/by-nc-sa/4.0/ http://creativecommons.org/licenses/by-nc-sa/4.0/ ), which permits non-commercial reuse, distribution, and reproduction in any medium, provided the same Creative Commons licence is included and the original work is properly cited. The written permission of Cambridge University Press must be obtained for commercial re-use.",TRUE,CC-BY-NC-SA,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-SA
1207,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution-NonCommercial-ShareAlike licence ( http://creativecommons.org/licenses/by-nc-sa/4.0/ https://creativecommons.org/licenses/by-nc-sa/4.0/ ), which permits non-commercial re-use, distribution, and reproduction in any medium, provided the same Creative Commons licence is included and the original work is properly cited. The written permission of Cambridge University Press must be obtained for commercial re-use.",TRUE,CC-BY-NC-SA,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY-NC-SA
1208,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution licence ( creativecommons.org/licenses/by/4.0/ https://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1209,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution licence ( http://creativecommons.org/licenses/by/4.0 http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted re- use, distribution and reproduction, provided the original article is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1210,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution licence ( http://creativecommons.org/licenses/by/4.0 http://creativecommons.org/licenses/by/4.0 ), which permits unrestricted re-use, distribution and reproduction, provided the original article is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
1211,NA,"This is an Open Access article, distributed under the terms of the Creative Commons Attribution licence ( http://creativecommons.org/licenses/by/4.0 https://creativecommons.org/licenses/by/4.0/ ), which permits unrestricted re- use, distribution and reproduction, provided the original article is properly cited.",TRUE,CC-BY,FALSE,FALSE,FALSE,FALSE,FALSE,CC-BY
