collection,pmcid,doi,pmc_live_date,pubyear,journal,publisher,license_url,license_text
ACS,PMC8189044,10.1021/acs.jmedchem.1c00335,2021/06/09,2021,J Med Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8189039,10.1021/acs.analchem.1c01444,2021/06/09,2021,Anal Chem,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8189036,10.1021/acs.jproteome.1c00054,2021/06/09,2021,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8189034,10.1021/acsinfecdis.1c00269,2021/06/09,2021,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8189038,10.1021/acs.jproteome.1c00391,2021/06/09,2021,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8189043,10.1021/acsanm.1c00983,2021/06/09,2021,ACS Appl Nano Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8189035,10.1021/acs.jcim.1c00263,2021/06/09,2021,J Chem Inf Model,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8188736,10.1021/acsami.1c04283,2021/06/09,2021,ACS Appl Mater Interfaces,"American
Chemical Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8189040,10.1021/acs.jcim.1c00198,2021/06/09,2021,J Chem Inf Model,"American Chemical
Society",https://creativecommons.org/licenses/by/4.0/,"Permits the broadest form of re-use including for commercial purposes, provided that author attribution and integrity are maintained ( https://creativecommons.org/licenses/by/4.0/ uri https://creativecommons.org/licenses/by/4.0/ )."
ACS,PMC8189037,10.1021/acscentsci.0c01708,2021/06/09,2021,ACS Cent Sci,American Chemical Society,https://creativecommons.org/licenses/by-nc-nd/4.0/,"Permits non-commercial access and re-use, provided that author attribution and integrity are maintained; but does not permit creation of adaptations or other derivative works ( https://creativecommons.org/licenses/by-nc-nd/4.0/ uri https://creativecommons.org/licenses/by-nc-nd/4.0/ )."
ACS,PMC8188756,10.1021/jacs.1c01094,2021/06/09,2021,J Am Chem Soc,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8188755,10.1021/acsinfecdis.1c00083,2021/06/09,2021,ACS Infect Dis,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8171108,10.1021/acs.analchem.0c05438,2021/06/02,2021,Anal Chem,"American
Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8171221,10.1021/acsinfecdis.0c00866,2021/06/02,2021,ACS Infect Dis,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8171220,10.1021/acsbiomaterials.1c00368,2021/06/02,2021,ACS Biomater Sci Eng,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8171219,10.1021/acssensors.1c00596,2021/06/02,2021,ACS Sens,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8171107,10.1021/jacs.1c03945,2021/06/02,2021,J Am Chem Soc,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8146138,10.1021/acs.jafc.1c02050,2021/05/26,2021,J Agric Food Chem,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8147461,10.1021/acsanm.1c00782,2021/05/26,2021,ACS Appl Nano Mater,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8146142,10.1021/acs.analchem.1c00614,2021/05/26,2021,Anal Chem,"American
Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8147448,10.1021/acs.jproteome.1c00224,2021/05/26,2021,J Proteome Res,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8147445,10.1021/acs.estlett.1c00337,2021/05/26,2021,Environ Sci Technol Lett,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
ACS,PMC8146134,10.1021/acs.jpclett.1c01064,2021/05/26,2021,J Phys Chem Lett,"American Chemical
Society",NA,This article is made available via the PMC Open Access Subset for unrestricted RESEARCH re-use and analyses in any form or by any means with acknowledgement of the original source. These permissions are granted for the duration of the World Health Organization (WHO) declaration of COVID-19 as a global pandemic.
ACS,PMC8147457,10.1021/acsbiomaterials.1c00217,2021/05/26,2021,ACS Biomater Sci Eng,American Chemical Society,NA,"This article is made available via the PMC Open Access Subset for unrestricted RESEARCH
re-use and analyses in any form or by any means with acknowledgement of the original
source. These permissions are granted for the duration of the World Health Organization
(WHO) declaration of COVID-19 as a global pandemic."
