pmcid,pmid
PMC7100062,32226708
PMC7100057,24277597
PMC7100020,18800062
PMC7100019,20535105
PMC7100002,32226446
PMC7099999,22802096
PMC7099997,32226714
PMC7099990,0
PMC7099967,0
PMC7099955,32226644
PMC7099954,30626894
PMC7099918,32226445
PMC7099914,32226204
PMC7099913,32226654
PMC7099912,23677856
PMC7099907,22371233
PMC7099902,32226727
PMC7099900,32226475
PMC7099897,23559038
PMC7099890,22350959
PMC7099730,32226316
PMC7099719,18231714
PMC7099715,15807628
PMC7099706,31691924
PMC7099704,25475221
PMC7099698,26732679
PMC7099697,16896581
PMC7099692,32226596
PMC7099686,32226318
PMC7099389,17828224
PMC7099377,32226193
PMC7099359,21866179
PMC7099357,0
PMC7099351,32016740
PMC7099336,32226709
PMC7099319,32226645
PMC7099316,32226452
PMC7099312,32226195
PMC7099308,26231500
PMC7099298,32226639
PMC7099291,15229620
PMC7099284,0
PMC7099280,21340580
PMC7099267,32226466
PMC7099261,32226470
PMC7099234,29187338
PMC7099233,0
PMC7099231,25292108
PMC7099217,21053994
PMC7099216,15813662
PMC7099212,32226597
PMC7099210,29967988
PMC7099209,32226176
PMC7099173,31927655
PMC7099172,22227895
PMC7050114,32226823
PMC7098535,32226183
PMC7098534,32226182
PMC7098426,24781323
PMC7098197,26493766
PMC7098196,22535282
PMC7098190,30353084
PMC7098186,17632570
PMC7098180,28581455
PMC7098174,15083161
PMC7097857,24986292
PMC7097853,15759040
PMC7097825,10074948
PMC7097821,17139286
PMC7097815,17534355
PMC7097805,16883306
PMC7097803,31015739
PMC7097797,31160826
PMC7097790,0
PMC7097784,22918468
PMC7097783,0
PMC7097774,0
PMC7097767,16132047
PMC7097754,0
PMC7097748,29129921
PMC7097745,17013397
PMC7097741,18347592
PMC7097732,23817233
PMC7097729,0
PMC7097715,15549113
PMC7097710,27346802
PMC7097707,14668810
PMC7097704,22253154
PMC7097691,27455396
PMC7097690,16601708
PMC7097687,0
PMC7097671,32051570
PMC7097668,11910892
PMC7097666,32226476
PMC7097665,21499294
PMC7097658,28959952
PMC7097647,0
PMC7097646,0
PMC7097642,15043007
PMC7097638,0
PMC7097637,0
PMC7097622,25666495
PMC7097594,0
PMC7097593,30430435
PMC7097592,32226588
PMC7097585,29463927
PMC7097580,17287749
PMC7097568,19180106
PMC7097562,0
PMC7097557,18645586
PMC7097555,26996076
PMC7097548,11433375
PMC7097546,14593393
PMC7097541,0
PMC7097534,20046202
PMC7097533,17952044
PMC7097529,16770339
PMC7097523,15583685
PMC7097518,21691314
PMC7097516,23614140
PMC7097512,27032835
PMC7097480,0
PMC7097479,19881521
PMC7097478,0
PMC7097469,0
PMC7097468,14502271
PMC7097467,29955068
PMC7097457,15197395
PMC7097456,0
PMC7097453,32226459
PMC7097452,31511662
PMC7097450,0
PMC7097445,29844601
PMC7097430,0
PMC7097426,15197391
PMC7097421,27315218
PMC7097416,25482289
PMC7097410,9555725
PMC7097405,15995697
PMC7097403,22124480
PMC7097402,0
PMC7097395,19581895
PMC7097389,24532303
PMC7097388,32226113
PMC7097384,32226217
PMC7097382,30842614
PMC7097381,27572170
PMC7097380,32226633
PMC7097378,17558423
PMC7097365,15611777
PMC7097362,18364728
PMC7097361,32226215
PMC7097355,14526378
PMC7097351,27604644
PMC7097347,23070550
PMC7097344,26388230
PMC7097342,22837037
PMC7097340,31788762
PMC7097333,16205703
PMC7097331,20972300
PMC7097327,32226702
PMC7097326,16322745
PMC7097325,20512121
PMC7097324,20592747
PMC7097320,7765565
PMC7097317,17479127
PMC7097309,30218025
PMC7097306,0
PMC7097304,15181902
PMC7097298,16357862
PMC7097290,1367207
PMC7097289,0
PMC7097287,0
PMC7097275,20139474
PMC7097272,15372081
PMC7097263,0
PMC7097247,17108989
PMC7097243,15343369
PMC7097238,24020074
PMC7097228,29332936
PMC7097223,23712351
PMC7097219,20024817
PMC7097217,32226062
PMC7097216,0
PMC7097204,26417857
PMC7097193,14708021
PMC7097191,16184083
PMC7097185,12833076
PMC7097182,30953036
PMC7097181,26868298
PMC7097180,26323545
PMC7097164,27798617
PMC7097159,12776216
PMC7097157,0
PMC7097155,20195256
PMC7097148,17186032
PMC7097138,19404313
PMC7097136,25178971
PMC7097131,32226225
PMC7097128,25521681
PMC7097124,22057928
PMC7097118,15229530
PMC7097108,0
PMC7097105,22751485
PMC7097104,30546101
PMC7097099,0
PMC7097093,30307913
PMC7097092,30185915
PMC7097090,31427727
PMC7097087,15459663
PMC7097079,28935918
PMC7097072,21685948
PMC7097071,0
PMC7097058,15951805
PMC7097054,32226216
PMC7097053,30046169
PMC7097046,15040262
PMC7097044,16385347
PMC7097035,17534354
PMC7097034,26330152
PMC7097032,16265204
PMC7097030,20938453
PMC7097029,0
PMC7097020,18596812
PMC7097017,15039758
PMC7097015,19564871
PMC7096999,32226637
PMC7096996,0
PMC7096991,26194286
PMC7096989,27189668
PMC7096984,17921981
PMC7096970,0
PMC7096966,30804542
PMC7096957,0
PMC7096956,32226112
PMC7096950,18487990
PMC7096947,32226632
PMC7096945,23929331
PMC7096944,17632571
PMC7096942,0
PMC7096935,27681786
PMC7096929,0
PMC7096927,16424883
PMC7096913,16228002
PMC7096912,18688242
PMC7096910,18066040
PMC7096907,24925139
PMC7096904,15838506
PMC7096903,14704770
PMC7096899,32226703
PMC7096897,0
PMC7096896,11910895
PMC7096893,30305704
PMC7096888,19756016
PMC7096887,0
PMC7096882,10074934
PMC7096873,17139328
PMC7096872,19031530
PMC7096866,32226558
PMC7096861,0
PMC7096860,0
PMC7096857,15803193
PMC7096844,0
PMC7096843,21233851
PMC7096838,25783448
PMC7096830,20607470
PMC7096822,26850106
PMC7096809,16151400
PMC7096803,32226213
PMC7096801,18345021
PMC7096800,14595339
PMC7096798,0
PMC7096794,0
PMC7096790,32226587
PMC7096101,11084886
PMC7096098,21136032
PMC7096097,27539147
PMC7096096,31001670
PMC7096095,32226154
PMC7096094,17982463
PMC7096093,19452136
PMC7096091,16163567
PMC7096088,16425039
PMC7096085,17333067
PMC7096084,8481620
PMC7096083,31392352
PMC7096080,0
PMC7096065,10442091
PMC7096062,24013734
PMC7096061,31486847
PMC7096059,28246722
PMC7096058,23949610
PMC7096057,17915339
PMC7096055,0
PMC7096053,15812498
PMC7096051,0
PMC7096050,0
PMC7096048,15577933
PMC7096047,0
PMC7096045,19734861
PMC7096044,23553150
PMC7096040,20386877
PMC7096038,20107944
PMC7096037,0
PMC7096034,20823853
PMC7096033,32226100
PMC7096030,0
PMC7096029,9340475
PMC7096027,1862736
PMC7096025,15717217
PMC7096024,15516917
PMC7096023,20635066
PMC7096022,32226148
PMC7096021,15316625
PMC7096018,2280582
PMC7096014,9647978
PMC7096013,12434268
PMC7096012,18344041
PMC7096011,0
PMC7096009,14520351
PMC7096007,0
PMC7095999,15254821
PMC7095998,20978735
PMC7095997,17429601
PMC7095992,14760422
PMC7095988,27050591
PMC7095987,0
PMC7095986,14981511
PMC7095984,22581364
PMC7095983,11277019
PMC7095982,10929387
PMC7095981,0
PMC7095980,32226101
PMC7095978,32226211
PMC7095974,15221119
PMC7095971,27255224
PMC7095968,0
PMC7095967,15577932
PMC7095965,0
PMC7095964,23744137
PMC7095961,21506016
PMC7095960,30728537
PMC7095957,32226159
PMC7095956,10354939
PMC7095950,0
PMC7095943,7585191
PMC7095942,3528653
PMC7095941,19436963
PMC7095940,12835710
PMC7095938,22689258
PMC7095937,32226152
PMC7095933,24676980
PMC7095930,15340403
PMC7095927,28875277
PMC7095926,26815743
PMC7095924,0
PMC7095923,25316105
PMC7095922,24880614
PMC7095920,15812490
PMC7095919,29572557
PMC7095917,32226150
PMC7095913,23296014
PMC7095912,26815778
PMC7095911,0
PMC7095910,21194004
PMC7095909,24577182
PMC7095908,28210759
PMC7095906,14575048
PMC7095897,0
PMC7095896,31598746
PMC7095895,0
PMC7095894,22349472
PMC7095890,5592457
PMC7095889,23921729
PMC7095888,31806889
PMC7095886,15577934
PMC7095884,12666009
PMC7095880,27638826
PMC7095878,10893041
PMC7095876,20358322
PMC7095875,0
PMC7095867,15021953
PMC7095866,32226155
PMC7095862,4274761
PMC7095860,20182840
PMC7095859,1921239
PMC7095857,9740928
PMC7095854,11385510
PMC7095853,32226145
PMC7095852,14647502
PMC7095851,32226153
PMC7095848,16791625
PMC7095845,11112038
PMC7095842,32139890
PMC7095840,32226144
PMC7095835,17917657
PMC7095834,21380737
PMC7095832,0
PMC7095831,32226151
PMC7095830,22064428
PMC7095827,19018511
PMC7095825,0
PMC7095822,9294630
PMC7095820,21475210
PMC7095818,14749872
PMC7095816,20857272
PMC7095814,0
PMC7095812,23435932
PMC7095809,9739216
PMC7095807,11326737
PMC7095806,15247913
PMC7095803,10194954
PMC7095801,32226157
PMC7095800,19109749
PMC7095797,32226156
PMC7095795,18288453
PMC7095792,0
PMC7095789,15034574
PMC7095786,32226146
PMC7095785,32226158
PMC7095779,32108160
PMC7095778,0
PMC7095628,16193056
PMC7095534,8596015
PMC7095514,17525842
PMC7095497,0
PMC7095492,12904795
PMC7095490,16541031
PMC7095489,30074052
PMC7095488,25383540
PMC7095485,14765155
PMC7095482,12660744
PMC7095480,0
PMC7095479,17700663
PMC7095478,31087114
PMC7095475,20075871
PMC7095473,31912206
PMC7095464,11797025
PMC7095461,2648157
PMC7095460,16855549
PMC7095459,15129247
PMC7095456,12736651
PMC7095455,15917767
PMC7095454,0
PMC7095452,3520336
PMC7095451,0
PMC7095447,8880260
PMC7095444,32130682
PMC7095443,0
PMC7095440,10663284
PMC7095435,0
PMC7095433,3090451
PMC7095432,1644964
PMC7095430,32094589
PMC7095428,0
PMC7095426,0
PMC7095424,17115134
PMC7095423,9069009
PMC7095422,32214232
PMC7095419,26673027
PMC7095418,32015507
PMC7095415,0
PMC7095412,10051083
PMC7095407,26037112
PMC7095405,16036807
PMC7095404,12944926
PMC7095400,0
PMC7095397,32071422
PMC7095394,1896087
PMC7095392,32056143
PMC7095391,12853923
PMC7095390,32172511
PMC7095388,29971592
PMC7095387,12923619
PMC7095386,32170527
PMC7095379,9290984
PMC7095376,8857124
PMC7095372,17115135
PMC7095367,20631984
PMC7095364,0
PMC7095363,8559247
PMC7095360,0
PMC7095357,0
PMC7095355,31989376
PMC7095354,17549458
PMC7095352,32212058
PMC7095349,23512072
PMC7095346,32218613
PMC7095342,11847589
PMC7095340,0
PMC7095338,8270718
PMC7095337,0
PMC7095335,18288175
PMC7095332,21318437
PMC7095330,2289989
PMC7095329,23443310
PMC7095327,32200489
PMC7095325,15190328
PMC7095324,0
PMC7095323,8857444
PMC7095322,0
PMC7095321,14602575
PMC7095315,22837003
PMC7095313,12904747
PMC7095311,16642006
PMC7095309,24158409
PMC7095308,29026934
PMC7095303,17944009
PMC7095300,25465910
PMC7095299,2426599
PMC7095292,12789311
PMC7095291,15917777
PMC7095290,12402174
PMC7095289,0
PMC7095286,0
PMC7095281,0
PMC7095280,10229180
PMC7095279,6310410
PMC7095277,32219009
PMC7095276,32086766
PMC7095272,0
PMC7095271,18500426
PMC7095270,22033710
PMC7095269,15378237
PMC7095266,11089742
PMC7095265,12736640
PMC7095263,0
PMC7095261,25253128
PMC7095259,32185621
PMC7095253,0
PMC7095246,32215691
PMC7095245,12761509
PMC7095244,20237757
PMC7095239,1527254
PMC7095237,0
PMC7095236,0
PMC7095235,32203310
PMC7095229,0
PMC7095227,0
PMC7095226,6863727
PMC7095225,0
PMC7095224,18569455
PMC7095223,26630877
PMC7095222,0
PMC7095219,21394630
PMC7095218,19424121
PMC7095215,0
PMC7095214,22158294
PMC7095212,32211920
PMC7095210,16012807
PMC7095209,0
PMC7095207,0
PMC7095206,32157357
PMC7095204,11582515
PMC7095202,28421245
PMC7095200,16306951
PMC7095197,21755396
PMC7095185,8880261
PMC7095183,19516303
PMC7095176,19907446
PMC7095174,11398699
PMC7095172,31820033
PMC7095170,15536527
PMC7095162,8522676
PMC7095161,29881987
PMC7095159,12783162
PMC7095156,9037652
PMC7095155,15650703
PMC7095154,0
PMC7095153,23361625
PMC7095151,31143997
PMC7095149,16397490
PMC7095148,0
PMC7095146,11967605
PMC7095145,0
PMC7095142,17507975
PMC7095139,16437067
PMC7095137,1350661
PMC7095136,32006343
PMC7095131,16177749
PMC7095130,0
PMC7095128,0
PMC7095127,12775415
PMC7095123,12589529
PMC7095118,6090933
PMC7095116,23486053
PMC7095113,0
PMC7095111,12707846
PMC7095110,15917780
PMC7095105,0
PMC7095104,0
PMC7095099,32219006
PMC7095098,0
PMC7095095,6108515
PMC7095094,32218708
PMC7095093,24647810
PMC7095087,16162481
PMC7095082,16943807
PMC7095080,14685192
PMC7095079,23287871
PMC7095077,32218651
PMC7095076,0
PMC7095073,12349824
PMC7095071,11935460
PMC7095069,17455375
PMC7095068,6283382
PMC7095063,32284615
PMC7095061,0
PMC7095060,7675076
PMC7095056,12774078
PMC7095055,0
PMC7095054,20113184
PMC7095048,28831740
PMC7095044,11271081
PMC7095042,0
PMC7095041,30353380
PMC7095040,16208326
PMC7095038,8047155
PMC7095037,0
PMC7095036,32284614
PMC7095035,0
PMC7095034,15917779
PMC7095033,0
PMC7095031,11430533
PMC7095030,12904849
PMC7095027,15204926
PMC7095026,31278536
PMC7095023,0
PMC7095021,4633042
PMC7095018,24429638
PMC7095017,24170143
PMC7095014,29071427
PMC7095013,32030529
PMC7095010,10786968
PMC7095008,17167490
PMC7095007,31749115
PMC7095005,0
PMC7095004,11519479
PMC7095003,2494457
PMC7095001,27306180
PMC7094999,17987484
PMC7094994,6604229
PMC7094992,12789305
PMC7094991,32212099
PMC7094987,12721586
PMC7094985,19458694
PMC7094984,10786967
PMC7094983,29618817
PMC7094981,16292310
PMC7094979,12476354
PMC7094978,0
PMC7094977,28355188
PMC7094976,32203437
PMC7094972,1527256
PMC7094970,9885875
PMC7094969,9120120
PMC7094968,22290500
PMC7094967,6265791
PMC7094966,0
PMC7094962,3008003
PMC7094958,32203325
PMC7094957,19194416
PMC7094956,0
PMC7094955,12673214
PMC7094951,14737135
PMC7094948,10551966
PMC7094947,30706119
PMC7094945,32219007
PMC7094943,32015508
PMC7094942,11193269
PMC7094937,19575179
PMC7094936,0
PMC7094935,24777707
PMC7094933,0
PMC7094931,9722040
PMC7094930,7790617
PMC7094927,6888557
PMC7094925,23908994
PMC7094923,27207339
PMC7094922,8163764
PMC7094921,0
PMC7094920,12748599
PMC7094918,19820915
PMC7094917,0
PMC7094916,31883036
PMC7094915,30127522
PMC7094914,0
PMC7094913,21124449
PMC7094910,16007416
PMC7094904,19066847
PMC7094903,22481227
PMC7094902,23907497
PMC7094900,0
PMC7094899,15269728
PMC7094898,0
PMC7094895,24934814
PMC7094894,12827153
PMC7094891,0
PMC7094886,32025908
PMC7094885,23842497
PMC7094728,25046219
PMC7094722,18836489
PMC7094720,17519971
PMC7094717,28692018
PMC7094699,19132062
PMC7094688,27797370
PMC7094686,18253158
PMC7093462,32210347
PMC7093412,32210236
PMC7093363,32088858
PMC7092695,11641770
PMC7092506,32209112
PMC7092471,32204720
PMC7092380,28299577
PMC7092354,12105772
PMC7092339,30631157
PMC7092326,0
PMC7092324,9052908
PMC7092323,26999536
PMC7092317,0
PMC7092315,11895000
PMC7092313,0
PMC7092208,15937498
PMC7092162,30082851
PMC7092025,31768940
PMC7092012,10618666
PMC7091997,22821038
PMC7091996,16946744
PMC7091947,13130309
PMC7091931,19461648
PMC7091930,31110296
PMC7091927,29018267
PMC7091926,26389836
PMC7091917,11821934
PMC7091909,10967569
PMC7091905,19384313
PMC7091904,15659121
PMC7091895,32219005
PMC7091893,15780188
PMC7091892,16474437
PMC7091891,18227861
PMC7091878,16177819
PMC7091875,15450134
PMC7091874,32219187
PMC7091873,23511083
PMC7091871,0
PMC7091870,0
PMC7091868,15235626
PMC7091865,0
PMC7091858,32203188
PMC7091853,19757616
PMC7091851,32132669
PMC7091850,32203269
PMC7091848,24800825
PMC7091845,12595899
PMC7091844,28751701
PMC7091840,16691187
PMC7091839,0
PMC7091833,20953167
PMC7091830,32094505
PMC7091825,20125123
PMC7091821,31527817
PMC7091820,15780182
PMC7091819,18565285
PMC7091818,12364999
PMC7091813,31270396
PMC7091810,15311240
PMC7091807,10231148
PMC7091806,20090691
PMC7091805,24473083
PMC7091800,19820731
PMC7091796,32170229
PMC7091792,19398963
PMC7091787,16247495
PMC7091784,9193746
PMC7091781,15040884
PMC7091776,20208572
PMC7091773,12796794
PMC7091772,15077130
PMC7091770,32218707
PMC7091766,0
PMC7091761,18545251
PMC7091755,16397511
PMC7091740,17704788
PMC7091737,32218879
PMC7091734,17262907
PMC7091733,32029919
PMC7091729,12704423
PMC7091724,28084346
PMC7091704,0
PMC7091703,31534195
PMC7091702,17245388
PMC7091700,25794251
PMC7091699,0
PMC7091696,31959942
PMC7091695,15877099
PMC7091694,11896427
PMC7091692,21750545
PMC7091686,25060453
PMC7091685,0
PMC7091672,0
PMC7091670,0
PMC7091669,18568009
PMC7091667,32218880
PMC7091660,32218612
PMC7091659,16892072
PMC7091650,29581508
PMC7091645,31992846
PMC7091640,17377597
PMC7091638,19727132
PMC7091633,28218754
PMC7091629,12098062
PMC7091628,9827978
PMC7091621,32203186
PMC7091610,23423290
PMC7091608,16052235
PMC7091602,10084256
PMC7091601,0
PMC7091600,14718953
PMC7091595,30385869
PMC7091589,18719695
PMC7091584,17883951
PMC7091582,15514655
PMC7091581,24751840
PMC7091578,9632276
PMC7091575,26999538
PMC7091570,21107439
PMC7091468,0
PMC7091467,15767703
PMC7091449,32034638
PMC7091448,20413914
PMC7091434,0
PMC7091429,20814838
PMC7091427,27318494
PMC7091420,32052373
PMC7091416,32218903
PMC7091398,0
PMC7091396,26728654
PMC7091387,19844809
PMC7091381,0
PMC7091379,32218645
PMC7091378,26847650
PMC7091373,29948995
PMC7091362,32218874
PMC7091360,31858457
PMC7091353,11594451
PMC7091347,21400108
PMC7091344,28434154
PMC7091335,21468931
PMC7091332,0
PMC7091325,21331887
PMC7091324,16775386
PMC7091320,32036549
PMC7091307,22187333
PMC7091306,28569247
PMC7091299,32218881
PMC7091296,24993579
PMC7091294,23054853
PMC7091281,32180140
PMC7091278,32218876
PMC7091269,20703834
PMC7091266,26645237
PMC7091265,32026147
PMC7091264,32218901
PMC7091259,28710688
PMC7091255,32218913
PMC7091248,21847756
PMC7091247,21667336
PMC7091246,23584960
PMC7091242,32218711
PMC7091241,21947958
PMC7091239,26282526
PMC7091237,31452044
PMC7091225,32193831
PMC7091212,26684315
PMC7091206,22484997
PMC7091203,27888461
PMC7091199,22294269
PMC7091198,32060789
PMC7091190,32218907
PMC7091180,24374404
PMC7091179,12799480
PMC7091177,25907116
PMC7091176,31777009
PMC7091175,15630158
PMC7091168,27173651
PMC7091150,32218912
PMC7091146,32218679
PMC7091138,15814770
PMC7091117,26993639
PMC7091112,32218885
PMC7091107,25338843
PMC7091104,32218873
PMC7091102,19291427
PMC7091094,17003507
PMC7091093,16083315
PMC7091089,27271124
PMC7091078,21717343
PMC7091071,26961385
PMC7091070,0
PMC7091063,21221847
PMC7091058,32218676
PMC7091053,0
PMC7091049,24296884
PMC7091045,19214786
PMC7091043,32219055
PMC7091038,23728771
PMC7091037,27734286
PMC7091036,14525831
PMC7091035,0
PMC7091034,32048225
PMC7091033,26908210
PMC7091011,6375848
PMC7090988,32218675
PMC7090987,28840539
PMC7090984,11989660
PMC7090980,0
PMC7090978,22430885
PMC7090975,27561663
PMC7090955,0
PMC7090951,32218673
PMC7090915,0
PMC7090907,19184453
PMC7090901,27405928
PMC7090900,32218877
PMC7090889,19208974
PMC7090876,28620730
PMC7090866,0
PMC7090857,32037473
PMC7090849,19430121
PMC7090845,24682995
PMC7090844,23620352
PMC7090838,17917063
PMC7090832,1520406
PMC7090830,32218649
PMC7090819,26920708
PMC7090813,23325419
PMC7090810,24297091
PMC7090805,23292357
PMC7090801,30456755
PMC7090799,23575729
PMC7090797,22477150
PMC7090793,28852971
PMC7090790,31342313
PMC7090788,19127440
PMC7090783,29327203
PMC7090779,32218899
PMC7090777,30402743
PMC7090771,32034659
PMC7090763,21221921
PMC7090760,27822716
PMC7090757,20960288
PMC7090755,31773556
PMC7090752,32218680
PMC7090750,0
PMC7090744,23263794
PMC7090737,32218614
PMC7090732,31073843
PMC7090728,32166607
PMC7090727,16757801
PMC7090722,32218878
PMC7090716,8777160
PMC7090713,26826080
PMC7090710,20960307
PMC7090708,19636862
PMC7090705,32218905
PMC7090691,25547683
PMC7090688,32218648
PMC7090680,32211124
PMC7090671,15247495
PMC7090670,24643938
PMC7090669,32218882
PMC7090668,19898801
PMC7090667,26687497
PMC7090662,16247184
PMC7090660,29511990
PMC7090658,23877894
PMC7090655,20931301
PMC7090635,20336511
PMC7090633,0
PMC7090632,26920710
PMC7090626,26786772
PMC7090625,17202840
PMC7090620,32218908
PMC7090601,10803878
PMC7090589,25997992
PMC7090582,28243941
PMC7090568,32218637
PMC7090560,11594450
PMC7090558,28660425
PMC7090555,25129313
PMC7090554,27376828
PMC7090542,26920709
PMC7090539,14656773
PMC7090536,0
PMC7090534,29076101
PMC7090531,0
PMC7090529,14656774
PMC7090528,24482282
PMC7090525,12734404
PMC7090512,22941477
PMC7090509,32218636
PMC7090504,0
PMC7090503,0
PMC7090497,21318606
PMC7090494,1726891
PMC7090490,21318622
PMC7090487,28735461
PMC7090486,11876469
PMC7090481,29687371
PMC7090479,25622816
PMC7090475,32218674
PMC7090474,32125642
PMC7090473,31758488
PMC7090472,27060091
PMC7090469,20835855
PMC7090467,32218689
PMC7090458,19208968
PMC7090449,32162212
PMC7090442,21979573
PMC7090436,8521036
PMC7090434,32180175
PMC7090425,20960184
PMC7090416,23575730
PMC7090409,28944408
PMC7090400,14525830
PMC7090396,16391410
PMC7090394,29761411
PMC7089501,31927690
PMC7089477,32166600
PMC7089461,32170625
PMC7089458,32124179
PMC7089061,32425004
PMC7081575,32219059
PMC7089577,21909766
PMC7089557,0
PMC7089556,16228284
PMC7089550,25502398
PMC7089549,15835742
PMC7089548,31578664
PMC7089546,18792806
PMC7089545,21103919
PMC7089519,32214467
PMC7089517,26670446
PMC7089515,11095851
PMC7089514,32215191
PMC7089513,32214535
PMC7089512,22968439
PMC7089511,24272699
PMC7089509,12876452
PMC7089508,15842953
PMC7089504,17072758
PMC7089498,29128885
PMC7089497,31549369
PMC7089495,32214544
PMC7089491,14989357
PMC7089490,21188626
PMC7089488,0
PMC7089479,21287300
PMC7089476,6285532
PMC7089474,28030344
PMC7089473,8744881
PMC7089472,32214472
PMC7089470,32214716
PMC7089469,17688844
PMC7089466,30593605
PMC7089464,26292945
PMC7089463,24962111
PMC7089462,32214474
PMC7089456,16604443
PMC7089455,32214647
PMC7089451,22009423
PMC7089450,27709395
PMC7089449,32214609
PMC7089448,0
PMC7089446,24557729
PMC7089439,27987110
PMC7089438,18775121
PMC7089437,15210313
PMC7089430,32214670
PMC7089429,23917839
PMC7089428,15521120
PMC7089418,22843242
PMC7089416,27830443
PMC7089414,32215114
PMC7089413,0
PMC7089412,21399921
PMC7089408,0
PMC7089406,21076980
PMC7089398,25877652
PMC7089393,19471861
PMC7089390,17660953
PMC7089383,32214476
PMC7089381,31813106
PMC7089380,31076983
PMC7089378,24338314
PMC7089376,12206313
PMC7089375,0
PMC7089374,21706410
PMC7089373,24682939
PMC7089371,17701259
PMC7089370,19471865
PMC7089367,16216173
PMC7089366,32214705
PMC7089365,32214553
PMC7089363,32215193
PMC7089360,32214722
PMC7089359,22538429
PMC7089357,25672615
PMC7089356,16566867
PMC7089352,0
PMC7089351,18176788
PMC7089349,8396281
PMC7089344,23996606
PMC7089343,14986785
PMC7089339,18422257
PMC7089338,15744564
PMC7089335,30863963
PMC7089332,19082701
PMC7089331,25311440
PMC7089329,32215121
PMC7089328,30426315
PMC7089327,6840798
PMC7089326,32214732
PMC7089325,17768673
PMC7089324,15142487
PMC7089321,25558865
PMC7089319,14576460
PMC7089318,11147278
PMC7089310,9725026
PMC7089308,22918724
PMC7089307,32214545
PMC7089301,11899297
PMC7089300,26763222
PMC7089297,21701858
PMC7089295,28161846
PMC7089292,20556502
PMC7089290,19363699
PMC7089289,32214871
PMC7089286,32214549
PMC7089285,19366563
